feature,weight
objektif,-0.1815983990808683
ajakin,-0.18171976860894976
menyerang,-0.1818283371859572
ngumpul,-0.18209902474390932
iklan,-0.18266271262111336
lagu,-0.18268824700586478
joy red,-0.18272587921696787
level aja,-0.1831090834758008
astonished,-0.18334254773136185
astonished face,-0.18334254773136185
wah,-0.18344013887409194
ngakak mulu,-0.1842992060649771
bgt punya,-0.18452147568998603
strong,-0.18452147568998603
indah bahagia,-0.18452147568998603
kecilnya,-0.18452147568998603
makannya,-0.18467357200790863
skin,-0.1853186864325433
jaim,-0.1853222846358078
sbg,-0.18567060701790492
pivot,-0.18567060701790492
juta,-0.18621382073351403
ngagetin,-0.18694507108054625
ditambah,-0.1869675030424635
ditunggu,-0.18723390462728676
gak sadar,-0.18730431977907702
sedih,-0.18775722635097808
sweat padahal,-0.1879772706688102
fatal,-0.18861969069684803
kesalahan fatal,-0.18861969069684803
kuliah,-0.18912173021116718
wkwkkwkw,-0.18926108545344986
stabil,-0.18959196856764443
bah,-0.189593735285643
ngeri kali,-0.189593735285643
kmren,-0.18988505383058604
selalu bang,-0.1900810342767551
pro bang,-0.19023845643439036
rp bang,-0.1902870879580281
donk,-0.19030813173739808
singkat,-0.19056146240746752
anak sma,-0.19096715929793062
tamunya,-0.19131949484554955
nyampe,-0.19172550355903437
nahan bersin,-0.19229934964025297
mengundang,-0.19351295771960564
data,-0.1938423523733741
bangettt,-0.19550759827974476
papa,-0.1955104665297055
bagusan hot,-0.1956177933088105
figure,-0.19565249916902308
kompak,-0.1960276586535542
komedi,-0.19609390966746112
pantesan,-0.19609862911037673
sound,-0.19612875345098646
nice,-0.196141438081057
tambah,-0.1971271146398857
lapangan,-0.19717166333584119
kenyataan,-0.19764099314588848
insomnia,-0.19777724048786788
terbarunya,-0.1984353549398811
he,-0.19901672298585574
daging,-0.1990500667525425
pertanyaan,-0.1991702779897241
pertama,-0.19992690830997348
botak,-0.20004320787273178
konten bareng,-0.20023158319347165
nyadar,-0.20046767248289138
alhamdulillah,-0.20085424341578775
lahh,-0.20134316104180972
surya insomnia,-0.20161107209955118
pula,-0.20171598313855316
knp,-0.20195042837659619
energy,-0.20206987303682375
messi,-0.20208404647398176
abisnya,-0.20335200228158773
rakyat,-0.20423477766392872
berenti,-0.2043705524100065
gila sih,-0.20439884760168486
imut,-0.2049017975028502
timur,-0.20490884357587508
artinya apa,-0.20490884357587508
nasgor,-0.20505543058090028
dengar,-0.20526772476348562
lulus,-0.20594561857527274
manis,-0.20627402565897035
ni,-0.20660440315026452
woozy,-0.20700356131570136
woozy face,-0.20700356131570136
sebenarnya,-0.2072604540511374
poco,-0.20765104512987248
mbak,-0.2077192996080509
stroke,-0.20795116734459734
adanya,-0.20832467661730883
wkwkwkw,-0.20841476431872763
main rp,-0.20876236115437558
keren suka,-0.20882809469029928
gak papa,-0.20908269964280815
gni,-0.20937955116382895
sepakat,-0.2096179074893298
ngobrol,-0.20964256795203617
psg,-0.209751291577368
biar,-0.21030860358345096
pinter,-0.21040013298408958
plastik,-0.21046864347558752
imun,-0.2105989982145856
faktor,-0.21097663630485028
bukannya,-0.21106806713394038
sih wkwkwk,-0.21167495197741384
coba undang,-0.2117494328914609
ajg,-0.21180968365845668
layarnya,-0.21240771356647536
kepedesan,-0.21265931992483272
felix,-0.21276300555612673
tawa,-0.21313872086046975
begadang,-0.21344063496390056
coach justin,-0.21370590133270295
terakhir,-0.21374866533111708
sm,-0.21410739439221
anjing,-0.21457329025286695
ilmunya,-0.2149555522031787
gmn,-0.215130779862951
koci,-0.21518281035281786
mati,-0.21545220261693468
boris,-0.21548858053033423
kalbun,-0.21552800559671648
pernah stroke,-0.21584174464578107
terimakasih,-0.21619882032836168
mantab,-0.2166679050613543
nyambung,-0.21744609424680544
ganti,-0.21751952900912322
obat,-0.21761668825695368
taun,-0.21769683449894814
tongkrongan,-0.21784850357607305
aldi taher,-0.2179336015625021
taher,-0.2179336015625021
ngambil,-0.21834278903137427
rekomendasi hp,-0.21841425755148042
bg,-0.21880759051439247
abang gondrong,-0.22033260679207226
muda,-0.220810191690043
gt,-0.22138858764982014
nelen,-0.22139534516278267
tar,-0.22139534516278267
nelen ludah,-0.22139534516278267
ludah,-0.22139534516278267
ujung,-0.22141917644606185
ngang ngong,-0.22157578882191326
ngang,-0.22157578882191326
ngong,-0.22157578882191326
bengong,-0.22157578882191326
sendiri,-0.22251800884209993
aja gak,-0.22255066615696065
tes,-0.2229330556239442
level,-0.22367528472696024
bumbu,-0.22500599886213957
sisi,-0.22511027575568685
gak salah,-0.22523326003709654
kambuh,-0.22580792210448347
tv,-0.22668474311293502
jawa,-0.22719996132271583
keriting,-0.2275410591207753
badminton,-0.22757545395923592
serem,-0.22792828628885936
obrolan,-0.22872207050056922
portugal juara,-0.22900857498825067
unggul,-0.22900857498825067
rebahan,-0.22915385209382955
harus,-0.2296010175701858
fokus,-0.22997331496098175
listrik,-0.23066956410755893
tipe,-0.23066956410755893
pak desta,-0.23074112495539867
ternyata banyak,-0.23074112495539867
sayangnya,-0.23076880071607855
helio,-0.23076880071607855
jos,-0.2308113647927637
hannah,-0.2308113647927637
saking,-0.2310032171537159
harusnya,-0.23114862511763415
kaya ga,-0.23200707963514833
otaknya,-0.23267872547708165
ga enak,-0.23292946007104537
biji,-0.23335593363781532
jebew,-0.23347235685165946
mie jebew,-0.23347235685165946
hypertiroid,-0.23364726414242637
tu,-0.23388021756097738
mantep,-0.23396270933276309
keluar,-0.2346996082437016
ig,-0.23499334166613772
bgt face,-0.23520218783906074
fungsi,-0.2357371802803064
sabar,-0.23610795480167424
seru klo,-0.23613691311128648
ketemu,-0.23614372414536008
sehat sehat,-0.2362875409288746
denger,-0.23661279318914458
bersih,-0.23694292298054973
bagusan,-0.23699333381454257
niru,-0.23703997464474263
bapuk,-0.2378724405997561
agak laen,-0.2385818155468799
stop,-0.23869950891353636
good,-0.23916883397794172
borong,-0.2397684901024031
borong semua,-0.2397684901024031
duo,-0.24017136514125503
adu,-0.24070205627759422
kadang,-0.24094038300619647
hantu,-0.241423636425559
penurunan,-0.2422104789455982
bagus,-0.24254440532458343
investasi,-0.2425532202650938
parit,-0.24260862779917897
eca,-0.24326663655306688
comment,-0.2435520708477048
so,-0.24404187403183314
misuh,-0.24413459217482336
suzuya,-0.24440232272776857
camera,-0.24441123439480691
udh,-0.2447415734378954
kyk,-0.24478883501316895
hahaha,-0.24517498730595777
sy,-0.24518831936343372
growing heart,-0.24540160073107467
crown growing,-0.24540160073107467
growing,-0.24540160073107467
nyimak,-0.24542916643699164
jawab,-0.24610833381528563
the real,-0.24627370506980503
nyari,-0.24669461914640298
plenger,-0.24710995319767112
gimna,-0.24710995319767112
arteta,-0.24718529148741217
penyiar,-0.24752439770977325
cm,-0.2475270735843887
sepak bola,-0.2476795969999164
sepak,-0.2476795969999164
daily,-0.24770205748203944
good job,-0.24824394616237902
pake,-0.24834245817904493
iqoo,-0.2488622257324301
tpi,-0.24960292009571036
bapak,-0.2496168691242604
thumbnail,-0.25008053255518803
ah,-0.2502216358963862
unik,-0.2503149871790535
dapetnya,-0.2507821630484629
lima,-0.2512886298175562
box,-0.25155366144793245
type,-0.25182287120068525
dulu sering,-0.2521929212763954
mulut,-0.25224865383767087
pova,-0.25281383091687537
jogja,-0.25301330292051916
hari hari,-0.25301475200579976
warkop,-0.2530847908204873
tanya,-0.2532911574142126
emil,-0.2538660458899432
langganan,-0.2538978870638817
kriting,-0.25424584229471864
arie kriting,-0.25424584229471864
ultra,-0.2543063189546334
sulit,-0.25502610340390774
cowo,-0.2550891917285898
identitas,-0.2554092666474265
beranda,-0.25583963475205956
lewat beranda,-0.25583963475205956
manggung,-0.2560670370468148
gak takut,-0.2562385217961332
japan,-0.2565488199461131
langsung beli,-0.2565732452366281
mode,-0.2566546795086848
nanya,-0.2567036950334094
cowok,-0.25687012772194084
tecno pova,-0.25764724564342684
ebot ebot,-0.25772912666073006
umur,-0.25781624416810556
ngiler,-0.2580264040012369
kenal,-0.2584516829557064
midori cantik,-0.2584909292673033
salam,-0.2585673949601429
dukung,-0.25919956326996824
aldi,-0.2594170355826907
kayanya,-0.25951460378329044
daripada,-0.259605248265472
tolol,-0.2597252508321171
parkir,-0.2597252508321171
suka nonton,-0.2597530911036809
tambahan,-0.26000630739425074
kuliner,-0.2600337430735836
dehhh,-0.26007468468768574
gilak,-0.2604005909961334
folded hands,-0.26109706705127633
folded,-0.26109706705127633
test,-0.2614232026047392
tauu,-0.26172802105579834
dok tanya,-0.26177082696187737
gta,-0.2623507664469495
wak,-0.2628825790664901
belom,-0.26389304215297493
bahasa,-0.2651559530216423
horor,-0.2653476116585557
siang,-0.26630875694741524
what,-0.26635570220399374
terang,-0.26674874067495913
asal,-0.2672320243917176
final,-0.26731700856193946
hot pro,-0.2673395604270797
hehe,-0.2677484454306415
statement,-0.26803691810912483
kage,-0.26806582892510133
umkm,-0.26806582892510133
this,-0.26806582892510133
penyakit,-0.26857057628913217
bagus mana,-0.26869503411560497
aja penting,-0.2690347289799331
parkir bis,-0.2695803634286437
bis,-0.2695803634286437
salahnya,-0.2695803634286437
maaf,-0.2696308981185671
minta maaf,-0.2696308981185671
liatnya,-0.2704674560123202
miring,-0.27094722662081294
gw liat,-0.2709781898832932
skrg,-0.27125872213745883
ngeluh,-0.2713468419717553
series,-0.2715500118016977
menikah,-0.2719778870485347
bnget,-0.27219437280803466
sampek,-0.2722256644858192
men,-0.2724891808716043
apa,-0.2725809167365366
mencapai,-0.2726784469405892
melemah,-0.27472511454229004
rupiah melemah,-0.27472511454229004
akibat,-0.27472511454229004
bang grinning,-0.274939553746665
roblox,-0.2749853972206661
demen,-0.2750995717633553
makanya,-0.27562783457273554
vs,-0.27590268799351414
penampilan,-0.27594902989122333
min,-0.27651382687281495
ikutan,-0.2769165901858184
rekor,-0.2772088876784091
mah,-0.2772225817626178
habis makan,-0.2773657390344863
topi,-0.2780403984546239
turun,-0.2784941114732053
part,-0.27863970013544725
beli tahun,-0.2787286111292844
kembali,-0.2789118282513694
gary,-0.2791028287804447
ngiler nontonnya,-0.27912794502396854
kyk gini,-0.2796432949778582
bogor,-0.2796432949778582
serasa,-0.2798641722036272
membantu,-0.28043690670760196
duobahlul,-0.2804953411950434
nivea men,-0.280752266024594
bukan cuma,-0.2838055225196997
kuat,-0.28449266396711487
menurut,-0.28481268647489033
hahahaha,-0.2848189048221382
enak,-0.28501724128037353
nonton tahun,-0.28532837531863514
tepi,-0.28537196357486294
finger,-0.2855244350004189
tangan,-0.2857478262923061
skrng,-0.2860497448960266
asik seru,-0.286751744782653
wkwkwk,-0.28691274543529005
pdhal,-0.28694263119641716
intinya,-0.2871006796003808
dada,-0.2873188383413916
bang radit,-0.28798235459196747
malah,-0.2887665546892446
bnyk,-0.28899631135069914
layar,-0.2891555740891879
cewe,-0.28926559339540886
cerita selalu,-0.29004742652877574
orang tua,-0.2900624522020495
ajak colab,-0.29116105845693063
sampai akhir,-0.29136243726383865
jerom,-0.2918757220036101
diundang,-0.2930463068643072
pemain,-0.2932379967087554
bagus bgt,-0.2932798135838765
lagii,-0.29370074750509517
gada,-0.29377019721236974
club,-0.2938041605271815
udh kebeli,-0.29413610235390825
rp,-0.2943861015355663
tingkat,-0.29503704901211647
nggak sih,-0.2954291817040528
hati hati,-0.2960185910918751
timnya,-0.29613361578924347
bahas,-0.29639682468686757
joss,-0.2971453178666021
moai,-0.2972007189025053
berantem,-0.29741239008727033
studio,-0.2975097422679547
group,-0.29759487069496493
bete,-0.2978735228720855
biar tambah,-0.2983010614816159
don,-0.29861797456014016
drastis,-0.3006884012350799
cuy,-0.30095579272447837
bukan hanya,-0.3010071149205309
kenyang,-0.3014776625541964
pembawaan,-0.3024180031606239
hp infinix,-0.3026939893914372
fan,-0.30272241312297143
mina,-0.30272241312297143
podcast paling,-0.3028050434405004
gym,-0.30282647695694254
zonk,-0.3029439819594571
kaget,-0.3031559249659904
trs,-0.3034467740134668
yuka,-0.30368389901285814
agak,-0.3037511837166972
spil,-0.30401599662577916
indo,-0.3043966801696879
pernah,-0.3051185491878722
baik aja,-0.3052399713493986
alhamdulillah udh,-0.30529691324200686
all,-0.3053320467976211
transparan,-0.3053945760484011
usia,-0.305574682586147
tubuh,-0.30589806756794374
test switch,-0.3063282331457841
pol,-0.3063282331457841
switch,-0.3063282331457841
bawah,-0.30656684469912
bintang bete,-0.30690637429187406
ngerih,-0.30695876095240404
nge gym,-0.30727701455160533
skip,-0.3077462460671499
msh,-0.30847136308365414
pembahasan,-0.30856687773076347
bner,-0.30856687773076347
you,-0.3085971222270102
bertiga,-0.3092529930566131
instagram,-0.3100890518930281
bu,-0.3104259177680325
satuin,-0.31049885120575554
ga,-0.31122400495030134
kedua,-0.31137156033464136
belakang,-0.31207877550462715
cina,-0.31231585937570244
editor,-0.31234578078083985
ngeri,-0.31236231058574854
diberikan,-0.312473886171303
anj,-0.3128464702347334
cewek cantik,-0.3131775341350353
bintang tamu,-0.3133359628976885
tamu,-0.3133359628976885
kepengen,-0.3137902850265537
kalian berdua,-0.3137902850265537
doi,-0.31511941417880635
sedang,-0.3154176978575455
kelas,-0.31652245684023556
diganti,-0.31832539603203347
klub,-0.31870407584277527
bng,-0.3192833042610812
ebot,-0.319448609410928
big,-0.3197716347621987
wkkwwk,-0.321226360262011
klo,-0.32160694797900924
kamera,-0.3220180506293481
plisss,-0.32218575763321794
lama,-0.3222845795953737
berdua,-0.3225575463941402
sakit,-0.3226059248212876
bahkan,-0.3226777692957108
chelsea,-0.3227687096204711
fb,-0.32298530413491583
aja kaya,-0.32387534538848106
nonton pake,-0.324042394361304
trex,-0.3246306132687735
ikan,-0.324677292131781
tepe yuka,-0.3247654745584425
baik,-0.3247925955891714
liverpool,-0.32489130089138074
an,-0.32517446532312655
pakai,-0.3253343439508426
bawa indonesia,-0.32575246309092715
iki,-0.3259607960021896
ayu,-0.32596418935560195
nunggu,-0.32598413072920046
kemping,-0.3260024995906986
malaysia,-0.32606863701064903
kembar,-0.3260725139901304
lahhh,-0.3260781202364367
lokasi,-0.3260901733459497
cakep,-0.3260916309794534
android,-0.32610648058537095
herlambang,-0.32610935372359906
video,-0.32611244181573507
komen,-0.3261450140122261
dongg,-0.32617927746967756
dua,-0.3262076219917338
april,-0.326233845787739
mayo,-0.3262918644223832
laper,-0.3263056342269283
nonton,-0.32633242176435906
kk,-0.32633310631595336
omg,-0.326377611547366
ketawa,-0.32638672079422526
pemicu,-0.32638851624667764
seruuu,-0.3263996832880684
kun,-0.32642092317348126
jt,-0.3264241401126919
ariyanto,-0.32642715261566213
nyamuk,-0.32643033614319583
iran,-0.32643113270183094
ndokasin,-0.32643558783492876
itel,-0.3264396189035801
pedesnya,-0.32650555791791386
em,-0.3265165310341367
edukasi,-0.32651906002454234
anjay,-0.32652339115465073
api,-0.32653350466584113
ibotttt,-0.3265477127738137
seneng,-0.32657154618590434
kelamaan,-0.3266822180000184
mas,-0.3266964551521195
luar,-0.326703141810653
setan,-0.3267165615002334
review,-0.32680652618083844
cantik,-0.3268446511501101
smart,-0.3273676140278913
ni orang,-0.3273884017003581
in,-0.32815905142824525
ganteng,-0.32829145847272345
ko,-0.3290215609935707
kebeli,-0.32918319341263264
klw,-0.32933053148499425
person,-0.32933053148499425
memanage,-0.3294047885854923
trus,-0.3295088106881344
selalu kak,-0.3295096487019617
terbang,-0.32952075651371104
samsung,-0.3296779455542136
titik,-0.32981031175720443
malam,-0.3307787804648156
kah,-0.3308963913123336
dri,-0.3310758323243493
berarti,-0.33125786076907393
baca,-0.3313643240324571
podcast ter,-0.3313804771725932
kurang,-0.33155964707672725
yb,-0.3326451645916868
kulit,-0.332980782707927
doang,-0.3333004795674049
sekarang,-0.3344422451604281
asik bang,-0.33458823612174715
lucu,-0.33480110307792094
wibu,-0.3349826993926335
plan,-0.3375568260017545
gk kuat,-0.33769093724908433
choice,-0.33828319831776793
second,-0.33828319831776793
nikah,-0.3385221476794295
sweat,-0.33900721654524163
teh,-0.3394861262090302
artinya,-0.34117649390182947
warnanya,-0.3412880562681635
rendang,-0.34138710604059147
tiang,-0.34148714873071895
next,-0.34156962313005634
endingnya,-0.3422873574146459
pake samsung,-0.34271550247849986
heart face,-0.34285859801517554
suatu,-0.34329567834472047
memilih,-0.3435252143987766
lumayan,-0.3444120997848904
gaming,-0.34446050314560217
host,-0.34501035697633586
mak,-0.3457552860646201
sponsor,-0.34625874845491644
pekerjaan,-0.34634496044113894
mainan,-0.3463582410211509
coach,-0.3463734535946068
kata mukbang,-0.34694083077229176
ikan lele,-0.347216217916984
emg,-0.3481734022933932
jujur,-0.34940865561940754
sore,-0.3501654728794988
bola,-0.3508993563065786
ngundang,-0.3510730607035596
autoimun,-0.3517201182132488
kak indah,-0.35534461617875446
ujan,-0.35553467247260734
tecno,-0.355838714478485
tears,-0.3562071337317573
memang kocak,-0.3567669753953548
sembuh,-0.3571648333163647
kesehatan,-0.35813839413691284
lanjuttt,-0.3593440139339041
duluan,-0.3593744316131132
tugas,-0.35965797586352816
of joy,-0.3612753213421714
joy,-0.3612753213421714
with tears,-0.3612753213421714
tears of,-0.3612753213421714
bot,-0.36144104247473713
ari,-0.3628923793064396
semangat,-0.36309288672776935
dibikin,-0.3632490884755176
cuk,-0.36390963072253607
gorengan,-0.364018746064772
pusing,-0.3640524586914496
dewa,-0.3640568909631998
petcahh,-0.3640568909631998
argentina,-0.364602070031331
jam,-0.36597729495580084
bet,-0.3667749221979713
terpal,-0.3670452161666547
medy,-0.36706946106269406
tolong,-0.36725600742642633
nikmatin,-0.3676153947199332
gaming berat,-0.36837276896917337
ketawa sampe,-0.3685851962358697
berisik,-0.3686353542170621
vino,-0.3689883278598378
nilainya,-0.371773719644599
mei,-0.37200161873932436
orang lain,-0.3723669414121604
laen,-0.37317369888886087
brand,-0.3740121571863347
terjadi,-0.37442128300314886
ituu,-0.37469207516632486
sendok,-0.3749748761792481
perasaan,-0.3752229627562702
rumah,-0.37698423745675913
dulu,-0.37734702276061377
nnti,-0.3777179546118801
pov,-0.37801251675332576
minum,-0.3786323370297441
jerome,-0.37876517796039433
murah,-0.3799186446437041
minuman,-0.381513519387389
aku suka,-0.381827530321481
streamer,-0.38345668992215115
lg,-0.38404964217898874
biasanya,-0.3844391075329018
gw tonton,-0.3845643618922036
sadar,-0.3846602088170286
dosa,-0.38526077826711697
main ome,-0.3856782982102947
iphone,-0.38589082270368347
banding,-0.38693426457808533
barang,-0.3871020861051881
open mouth,-0.38731597203647217
suka,-0.38741169124495756
wow,-0.3875637753942426
kemarin,-0.3884862014284167
gaji,-0.3900617371623252
rasanya,-0.39073088444759874
wanita,-0.39237721189168595
minta,-0.39384428065574895
genshin,-0.3963155351952066
hpnya,-0.39750778819526256
kerja,-0.39788347398231894
mna,-0.397927033745969
versi,-0.3990296636068923
semoga sehat,-0.39921135823716275
netizen,-0.40165275895866187
mirip,-0.402623572532784
waktu,-0.40340345683529083
cup,-0.404066073034277
vlog,-0.4045570317590434
ber,-0.40543592169559295
balikin,-0.4055199306150038
woy,-0.4055199306150038
kenapa,-0.40608307402138777
film,-0.4064520235373427
loudly,-0.40798407657200153
loudly crying,-0.40798407657200153
favorit,-0.40848122176487717
smp,-0.4088903767358009
botuna,-0.40908077424074657
temennya,-0.4106006890628668
up,-0.41089688368479144
red heart,-0.4109986582015371
main genshin,-0.411353480911259
olahraga,-0.4119280949668487
is,-0.41450970622056316
bakso,-0.41510535049358743
garry,-0.4157810943310012
bahlul,-0.41619449759009486
istri,-0.41681178847041706
mana,-0.41747534432101774
sehat,-0.417825622682108
santun,-0.4179850567424419
hayo,-0.41949361576415684
takut,-0.420008989651516
kamal,-0.42155224348735476
kapan bahas,-0.4221701759563487
kapan,-0.42522786770032134
wkwk,-0.4260211139072956
satu,-0.4262360559170212
gw,-0.42648260806714144
mie,-0.42971868388515266
makanan,-0.4304158381238646
pedas,-0.4307954601899352
resign,-0.4311538374535903
model,-0.4329411435753302
pilih,-0.43832817567560234
harga,-0.43901141997358395
liat,-0.44003761155598886
keliatan,-0.4405334240305122
fans,-0.44160043045259634
berada,-0.44271922143024933
panas,-0.4428287970740914
smua,-0.44352584658958505
namanya,-0.4441559892078953
trifellas,-0.4442057508685549
pernyataan,-0.4442057508685549
masa depan,-0.4453779551709077
kochi,-0.44553488151443077
gilaaa,-0.446078997657642
ku,-0.4462564274406582
nyanyi,-0.44717750165937753
air,-0.44720220517069786
menit,-0.44835623197288776
pak,-0.44865630036904947
lihat,-0.45125496209159055
hp,-0.45259661238341303
akhir,-0.45429381006597547
ngeh,-0.45639309264259736
selamat,-0.45766558057045936
ga sih,-0.45834023818802727
ome,-0.4583588304040115
intro,-0.4586221032801343
org,-0.4593145671819293
acara,-0.4593996228363163
mules,-0.4602941505668046
nutup,-0.4615321712549948
job,-0.46244803144701513
artis,-0.46291994849143875
dog,-0.4677366624722268
lambung,-0.46823132165691195
situ,-0.4686534866304709
kayaknya,-0.4689950212216763
apakah,-0.4699322835222891
subscribe,-0.47045221348768207
openingnya,-0.4707651660578741
smiling eyes,-0.4714139271158446
with smiling,-0.4714139271158446
memori,-0.47221644093793336
raya,-0.47242864586938405
efeknya,-0.4726390938650753
surya,-0.47406353275524904
ye,-0.47794442430532813
kesalahan,-0.4780792519989865
sebelum,-0.47826775109329384
bangg,-0.48099832784494734
thn,-0.4851231931585975
it,-0.48706746286080355
setuju,-0.4889752097576768
guys,-0.49052844960692077
episode,-0.49327944985345934
dokter,-0.4939755868790493
mukbang,-0.49427257537134517
gofar,-0.49847912196219396
nivea,-0.49945700848769553
arie,-0.500973812614596
ayam,-0.5035383393581128
yak,-0.503789261869658
colab,-0.5040425577187988
suaranya,-0.5055822189503267
meninggal,-0.5067843547316724
terlalu,-0.5095875914504104
gondrong,-0.5098029897912134
kerjaan,-0.512649864606179
dota,-0.5135762977353375
main dota,-0.5135762977353375
jg,-0.5214350630987037
jir,-0.5223857991495718
keren bgt,-0.5231067843313566
portugal,-0.5245329286332978
ngomong,-0.5257015693978445
harganya,-0.5263281678315844
kuch,-0.5304097653906342
kesini,-0.533738579324705
ram,-0.5347980293159511
open,-0.5353248662212492
with open,-0.5353248662212492
paling keren,-0.5366830426637607
kak,-0.5375610736999085
tiara,-0.5377041816571799
vidio,-0.5388869893167761
indonesia,-0.5391912877970084
sensor,-0.539245148300638
jauh,-0.5400450030392426
tim,-0.5408906812846291
kebanyakan,-0.547047829746181
ternyata,-0.5474057982133836
youtube,-0.551581398511633
lele,-0.5535191926991054
ronaldo,-0.5560918937857579
beli,-0.557312069368125
airnya,-0.5598743043604683
kek,-0.562128990645922
bau,-0.563861625557996
nada,-0.5654711869499146
sasuke,-0.5698209395473193
bott,-0.5700559508340892
with sweat,-0.5709440346435015
ginian,-0.582178730545429
negara,-0.5835033946706774
hutan,-0.5853568416737083
jer,-0.5869158816776716
undang,-0.5885478615296358
dpt,-0.5905309792742166
justin,-0.5961549502925227
seruu,-0.5986723276709872
nona,-0.5995312915543112
menyebabkan,-0.6003009226083247
mantappp,-0.6016442005976749
the,-0.6054110434748712
tonton,-0.6082529560377005
pisan,-0.6082750848620392
lv,-0.6088513695856029
gerry,-0.6113891332994703
gk,-0.6139189234852399
one,-0.6149769529004923
bang main,-0.6222859701356995
hitomi,-0.6233111790695316
tenda,-0.6239838003662905
berasa,-0.624640294872411
punya,-0.6247375865182514
wkwkw,-0.6263064212567702
garing,-0.6296122138593783
pria,-0.6335689543703944
gjls,-0.6343378834743062
allah,-0.6379591577795063
gooner,-0.6385024835047854
podcast,-0.6419245438378314
siapa,-0.6448592560313364
cross,-0.6453898935914875
cross mark,-0.6453898935914875
tahun,-0.649979479620758
note,-0.6516152552447902
dodog,-0.6520302951836392
radio,-0.6569079463508274
salah,-0.6578165803354019
ki,-0.6614149842274258
grinning face,-0.671136689882856
jelek,-0.6980281058612705
finix,-0.7045868859041369
bgt,-0.7114912150445498
jumpscare,-0.7167456201015727
camping,-0.726330651638714
crying face,-0.7306794044833289
crying,-0.7306794044833289
ngomongnya,-0.7317980928204989
nah,-0.7359815429749492
london,-0.7362646060226162
sayang,-0.7406117106317314
lu,-0.7425758905448177
arsenal,-0.767965510127784
jaman,-0.7828605635660739
cocok,-0.7867422512348822
infinix,-0.7953225018626319
disatuin,-0.8065501142467187
anjir,-0.8537310667987221
cewek,-0.8889758322451449
indah,-0.9005620409691307
tepe,-0.9062534285607149
tidur,-0.911313085519502
jot,-0.9292631297330107
orang,-0.9594161732385438
mahal,-0.9693148772248168
midori,-1.0787448079410829
ibot,-1.1509850704704478
desta,-1.194282658571735
tirta,-1.2625230886105467
dok,-1.3865118383876642
bang,-1.555389553796915
